/begin_header
/data_file_name=nomad_seawifs_v1.3_2005262.txt
/delimiter=comma
/missing=-999
!
! NOMAD: the NASA bio-Optical Marine Algorithm Data set
! Version 1.3.sv, created on 7 March 2007
! SeaWiFS data product validation evaluation data set
! 
! This is a publicly available data set for research use only.
! Compiled by the NASA Ocean Biology Processing Group, Goddard Space Flight Center, U.S.A.
! Source data are available online via the SeaBASS Web site (http://seabass.gsfc.nasa.gov).
! Please contact the SeaBASS Administrator with questions (seabass@seabass.gsfc.nasa.gov).
!
! ~~~~ ALL USERS ARE ASKED TO ACKNOWLEDGE BOTH THE INDIVIDUAL DATA CONTRIBUTORS and SEABASS ~~~~
!
! Data were contributed by participants in the NASA SIMBIOS Program (NRA-96-MTPE-04 
! and NRA-99-OES-09) and by voluntary contributors.  A cruise name accompanies each 
! data record.  Cruise details, including contributors' names, are available online 
! using the "General Search" and "Cruise Search" utilities on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/search.html). 
!
! CITATION: Werdell, P.J. and S.W. Bailey, 2005: An improved in situ 
! bio-optical data set for ocean color algorithm development and satellite
! data product validation.  Remote Sensing of Environment, 98(1), 122-140.
!
! ~~~~ VALIDATION DISCLAIMER ~~~~
!
! The SeaWiFS data were acquired from the NASA OBPG and processed using an evaluation 
! version of MSL12 (5.6.0), which makes use of a developmental calibration table and
! vicarious gains.  These results cannot be replicated using previous versions of MSL12
! and the operational (Reprocessing 5.1) SeaWiFS calibration.  Operational validation
! results are available online via: http://seabass.gsfc.nasa.gov/matchup_results.html  
!
! The validation match-ups were generated following Bailey and Werdell (2006, Rem. Sens. 
! Environ., 102, 12-23).  To increase the sample size of this subset and to facilitate
! the evaluation of the validation exclusion criteria, the temporal and satellite 
! coefficient of variation thresholds were relaxed from those applied operationally by 
! the OBPG (+/- 3 hours and 0.15, respectively, as described in the above reference). 
! However, those stations satisfying these thresholds (and, therefore, used in the 
! operational OBPG validation data set) are indicated by '1' in the 'valid' column.          
!
! alphabetical description of data products
! -----------------------------------------
! ad       ~ detrital (non-algal) absorption coefficient (m-1)
! ag       ~ dissolved (gelbstoff) absorption coefficient (m-1)
! ap       ~ particulate absorption coefficient (m-1)
! bb       ~ total backscattering coefficient (m-1)
! chl      ~ fluorometric chlorophyll a
! cruise   ~ field campaign on which data record was collected
! cv       ~ coefficient of variation of valid SeaWiFS pixels (unitless)
! es       ~ spectral surface irradiance (uW cm-2 nm-1)
! etopo2   ~ NGDC ETOPO2 water depth (meters)
! flag     ~ NOMAD binary indicator flag (unitless)
! id       ~ NOMAD record identifier (unitless)
! kd       ~ diffuse downwelling irradiance coefficient (m-1)
! lw       ~ spectral water-leaving radiance (uW cm-2 nm-1 sr-1)
! oisst    ~ optimal interpolation (OI) sea surface temperature (SST) (degrees C)
! sal      ~ average salinity for 0-3 meters (PSU)
! sat_file ~ corresponding satellite Level-1A file
! sat_rrs  ~ satellite remote-sensing reflectance (sr-1)
! senz     ~ satellite viewing (zenith) angle (degrees)
! solz     ~ solar zenith angle at time of satellite overpass (degrees)
! tdiff    ~ time difference between the satellite and in situ observations (seconds)
! valid    ~ indicates satisfaction of the operational OBPG exclusion criteria (unitless)
! wt       ~ average water temperature for 0-3 meters (degrees C)
!
! dates and times are UTC
! negative latitudes are south of the Equator
! negative longitudes are west of the Prime Meridian
!
! references
! ----------
! oisst  ~ Reynolds et al. 2002 (J. Climate, 15, 1609-1625)
! etopo2 ~ Smith and Sandwell 1997 (Science, 277, 1956-1962); Jakobsson et al. 2000 (EOS Trans. AGU, 81, 89)
!
/fields=year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,wt,sal,flag,cruise,sat_rrs412,sat_rrs443,sat_rrs490,sat_rrs510,sat_rrs555,sat_rrs670,sat_file,tdiff,solz,senz,cv,valid
2000,07,11,16,00,00,43.732,-67.187,6457,14.29,168,0.5311,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4165,0.4937,-999,-999,0.5515,0.468,-999,-999,-999,0.375,-999,-999,-999,-999,-999,-999,-999,0.0839,-999,-999,129,142,-999,-999,161,151,-999,-999,-999,146,-999,-999,-999,-999,-999,-999,-999,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.35,-999,147459,s000711w,0.00251,0.00307,0.00354,0.00312,0.00231,0.00032,S2000193171426.L1A_MLAC,5220,24.4,43.8,0.0531,1
2000,07,12,14,30,00,43.755,-66.603,6459,13.89,112,1.3852,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3215,0.3904,-999,-999,0.5115,0.4689,-999,-999,-999,0.3967,-999,-999,-999,-999,-999,-999,-999,0.0499,-999,-999,114,126,-999,-999,143,134,-999,-999,-999,131,-999,-999,-999,-999,-999,-999,-999,111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007834,0.007605,0.006623,0.006348,0.006136,0.005728,0.005435,0.005314,0.005214,0.005023,0.004978,0.004944,0.004899,0.004864,0.004735,0.004579,0.004544,0.004381,0.004367,0.004327,-999,-999,16419,s000712w,0.00175,0.00237,0.0034,0.00314,0.00267,0.00035,S2000194161940.L1A_MLAC,7380,21.9,43,0.0636,1
2000,07,12,17,30,00,43.707,-67.824,6461,14.29,211,0.3449,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4019,0.4861,-999,-999,0.5782,0.4755,-999,-999,-999,0.3502,-999,-999,-999,-999,-999,-999,-999,0.0629,-999,-999,127,139,-999,-999,159,148,-999,-999,-999,142,-999,-999,-999,-999,-999,-999,-999,123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.006601,0.006348,0.005243,0.004927,0.004682,0.0042,0.003849,0.003702,0.003576,0.003338,0.003282,0.003236,0.00318,0.003135,0.002965,0.002754,0.002708,0.002479,0.002457,0.002397,15.71,-999,147491,s000712w,0.00204,0.00263,0.00323,0.00263,0.00187,0.00011,S2000194161940.L1A_MLAC,-3420,21.9,47.5,0.0541,1
2000,08,22,14,30,00,43.766,-66.333,6462,15.52,57,2.2481,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2862,0.3558,-999,-999,0.4646,0.4389,-999,-999,-999,0.3745,-999,-999,-999,-999,-999,-999,-999,0.0652,-999,-999,102,113,-999,-999,130,122,-999,-999,-999,116,-999,-999,-999,-999,-999,-999,-999,102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.88,-999,147459,s000822w,-0.00097,0.00026,0.00174,0.00189,0.0019,-0.0001,S2000235163014.L1A_MLAC,7920,32.4,32.5,0.2377,0
2000,08,22,16,00,00,43.742,-66.971,6463,15.52,159,1.2834,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3032,0.3493,-999,-999,0.4066,0.3786,-999,-999,-999,0.3653,-999,-999,-999,-999,-999,-999,-999,0.0635,-999,-999,113,125,-999,-999,142,135,-999,-999,-999,129,-999,-999,-999,-999,-999,-999,-999,112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.99,-999,147459,s000822w,-0.00662,-0.00256,-0.00068,0.00085,0.00158,-0.00044,S2000235163014.L1A_MLAC,8400,40,73.7,0.3354,0
2000,09,14,16,00,00,43.731,-67.122,6468,14.72,167,0.8519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2587,0.3052,-999,-999,0.3714,0.3148,-999,-999,-999,0.2444,-999,-999,-999,-999,-999,-999,-999,0.0343,-999,-999,103,114,-999,-999,134,123,-999,-999,-999,117,-999,-999,-999,-999,-999,-999,-999,104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.53,-999,147459,s000914w,0.00124,0.00188,0.00231,0.00206,0.00157,0.00018,S2000258164622.L1A_MLAC,3300,41.2,23.5,0.0493,1
2001,06,26,17,30,00,43.713,-67.65,6477,13.96,234,0.5937,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4601,0.5146,-999,-999,0.6126,0.5372,-999,-999,-999,0.4106,-999,-999,-999,-999,-999,-999,-999,0.0622,-999,-999,122.5,139,-999,-999,161,152,-999,-999,-999,146,-999,-999,-999,-999,-999,-999,-999,124.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.11,-999,147459,s010626w,0.00226,0.00284,0.00327,0.00293,0.00208,4e-05,S2001177173608.L1A_MLAC,660,24.8,53,0.1064,1
2001,07,02,16,00,00,43.738,-66.984,6478,12.5,156,1.0302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5255,0.5782,-999,-999,0.6824,0.6205,-999,-999,-999,0.4941,-999,-999,-999,-999,-999,-999,-999,0.0959,-999,-999,127,144,-999,-999,165,158,-999,-999,-999,153,-999,-999,-999,-999,-999,-999,-999,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.008285,0.008013,0.006814,0.006465,0.006194,0.005655,0.005256,0.005088,0.004942,0.004665,0.0046,0.004544,0.00448,0.004425,0.004221,0.003964,0.003909,0.003623,0.003595,0.003518,13.84,-999,147491,s010702w,0.00292,0.00325,0.00364,0.00341,0.00268,0.00047,S2001183165457.L1A_MLAC,3720,21.7,22,0.0228,1
2001,07,15,17,30,00,43.711,-67.76,6480,13.73,221,0.291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4632,0.539,-999,-999,0.6432,0.5363,-999,-999,-999,0.3953,-999,-999,-999,-999,-999,-999,-999,0.0476,-999,-999,123,139,-999,-999,160,152,-999,-999,-999,148,-999,-999,-999,-999,-999,-999,-999,122.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.006606,0.006344,0.005201,0.004872,0.004617,0.004114,0.003745,0.003591,0.003459,0.003208,0.003149,0.0031,0.003042,0.002993,0.002814,0.00259,0.002542,0.002298,0.002274,0.002211,-999,-999,16419,s010715w,0.00214,0.00269,0.00336,0.00277,0.00208,8e-05,S2001196161304.L1A_MLAC,2100,28.8,66.1,0.0434,1
2001,09,30,16,00,00,43.741,-67.065,6496,12.26,164,2.7418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2407,0.2577,-999,-999,0.321,0.313,-999,-999,-999,0.272,-999,-999,-999,-999,-999,-999,-999,0.0591,-999,-999,86.2,98.6,-999,-999,117,111,-999,-999,-999,109,-999,-999,-999,-999,-999,-999,-999,90.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007227,0.006973,0.00586,0.005541,0.005293,0.004806,0.004448,0.004299,0.004171,0.003928,0.00387,0.003823,0.003766,0.003719,0.003544,0.003326,0.003279,0.00304,0.003017,0.002955,12.76,-999,147491,s010930w,0.00143,0.0019,0.00226,0.00231,0.00195,0.0004,S2001273165242.L1A_MLAC,3600,47.7,22.2,0.0358,1
2001,10,16,16,00,00,43.743,-67.001,6502,11.07,155,2.8703,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1866,0.1976,-999,-999,0.2477,0.244,-999,-999,-999,0.2224,-999,-999,-999,-999,-999,-999,-999,0.0498,-999,-999,75.8,87.4,-999,-999,107,98.1,-999,-999,-999,93.6,-999,-999,-999,-999,-999,-999,-999,82.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00872,0.008445,0.007234,0.006881,0.006606,0.006058,0.005653,0.005482,0.005333,0.00505,0.004983,0.004926,0.00486,0.004804,0.004595,0.00433,0.004274,0.003978,0.003949,0.003869,-999,-999,16419,s011016w,0.00063,0.00116,0.00172,0.00185,0.00177,0.00039,S2001289164509.L1A_MLAC,3060,53.5,28.1,0.0795,1
2002,05,11,16,00,00,43.72,-67.51,6505,6.75,228,6.6402,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3627,0.3851,-999,-999,0.4446,0.4359,-999,-999,-999,0.4821,-999,-999,-999,-999,-999,-999,-999,0.1386,-999,-999,122,138,-999,-999,158,153,-999,-999,-999,146,-999,-999,-999,-999,-999,-999,-999,124,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007965,0.007734,0.006741,0.006463,0.006247,0.005832,0.005533,0.00541,0.005307,0.005112,0.005066,0.00503,0.004984,0.004948,0.004815,0.004652,0.004616,0.004445,0.00443,0.004387,7.44,-999,147491,s020511w,0.00125,0.00165,0.00196,0.00211,0.00238,0.00059,S2002131170712.L1A_MLAC,4380,27.6,24.8,0.0907,1
2002,06,03,16,00,00,43.722,-67.412,6509,8.05,213,1.9349,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3988,0.4569,-999,-999,0.5339,0.4907,-999,-999,-999,0.4047,-999,-999,-999,-999,-999,-999,-999,0.0952,-999,-999,127,143,-999,-999,163,157,-999,-999,-999,151,-999,-999,-999,-999,-999,-999,-999,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007424,0.00717,0.006059,0.00574,0.005493,0.005006,0.004649,0.0045,0.004372,0.004129,0.004071,0.004024,0.003967,0.00392,0.003745,0.003527,0.00348,0.00324,0.003217,0.003154,-999,-999,16419,s020603w,0.00124,0.00174,0.00243,0.0023,0.00201,0.00037,S2002154163020.L1A_MLAC,2640,21.7,39.8,0.0808,1
2002,07,10,14,30,00,43.744,-66.934,6513,12.79,156,1.9635,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4216,0.484,-999,-999,0.6246,0.6215,-999,-999,-999,0.5911,-999,-999,-999,-999,-999,-999,-999,0.1189,-999,-999,99.1,113,-999,-999,135.5,126.5,-999,-999,-999,122.5,-999,-999,-999,-999,-999,-999,-999,107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.010946,0.01065,0.009333,0.008944,0.00864,0.008027,0.007568,0.007373,0.0072,0.006873,0.006795,0.006727,0.006651,0.006585,0.006335,0.006017,0.00595,0.005588,0.00555,0.005451,-999,-999,16419,s020710w,0.00483,0.00497,0.00553,0.00544,0.00504,0.00085,S2002191172825.L1A_MLAC,11460,25.8,52.2,0.0695,0
2002,07,10,17,30,00,43.692,-68.186,6515,14.89,177,0.8068,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.6472,0.8105,-999,-999,1.0518,0.9677,-999,-999,-999,0.8113,-999,-999,-999,-999,-999,-999,-999,0.1114,-999,-999,123,138,-999,-999,159.5,151,-999,-999,-999,146,-999,-999,-999,-999,-999,-999,-999,123.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01201,0.011649,0.010028,0.009539,0.009158,0.008375,0.007786,0.007534,0.007307,0.00688,0.006779,0.006689,0.00659,0.006503,0.006172,0.00575,0.005663,0.005182,0.005131,0.004998,-999,-999,16419,s020710w,0.00386,0.00478,0.00588,0.00557,0.00462,0.00065,S2002191172825.L1A_MLAC,660,25.2,48.3,0.0437,1
2002,07,11,16,00,00,43.717,-67.547,6517,13.23,231,0.5362,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7724,0.967,-999,-999,1.2546,1.1295,-999,-999,-999,0.891,-999,-999,-999,-999,-999,-999,-999,0.13,-999,-999,129,144,-999,-999,165,157,-999,-999,-999,150,-999,-999,-999,-999,-999,-999,-999,128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.012095,0.011711,0.009987,0.009465,0.009059,0.008224,0.007597,0.007328,0.007087,0.006633,0.006525,0.006429,0.006325,0.006231,0.005881,0.005434,0.005342,0.004836,0.004782,0.004643,15.35,-999,147491,s020711w,0.00437,0.00525,0.00675,0.00619,0.00494,0.00059,S2002192163142.L1A_MLAC,2700,21.7,40.1,0.0371,1
2002,07,25,17,30,00,43.703,-67.889,6521,14.2,188,0.4427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5559,0.6971,-999,-999,0.9066,0.7974,-999,-999,-999,0.6248,-999,-999,-999,-999,-999,-999,-999,0.0832,-999,-999,124.5,139.5,-999,-999,160.5,151.5,-999,-999,-999,146.5,-999,-999,-999,-999,-999,-999,-999,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.010425,0.010092,0.008602,0.008157,0.007811,0.007106,0.006578,0.006353,0.006153,0.005775,0.005685,0.005607,0.005519,0.005443,0.005154,0.004788,0.004712,0.004298,0.004255,0.004141,16.84,-999,147491,s020725w,0.00284,0.00382,0.00487,0.0044,0.00345,0.00034,S2002206162127.L1A_MLAC,-3360,24.1,51.2,0.0721,1
2002,08,07,16,00,00,43.713,-67.636,6523,15.79,234,0.9675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4597,0.517,-999,-999,0.6347,0.5865,-999,-999,-999,0.4936,-999,-999,-999,-999,-999,-999,-999,0.075,-999,-999,121,136,-999,-999,155,148,-999,-999,-999,145.5,-999,-999,-999,-999,-999,-999,-999,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.009163,0.008848,0.007446,0.007032,0.006709,0.006057,0.005572,0.005367,0.005185,0.004842,0.004761,0.00469,0.004611,0.004542,0.004284,0.003958,0.00389,0.003525,0.003488,0.003389,16.03,-999,147491,s020807w,0.0027,0.0031,0.00371,0.00346,0.00276,0.00037,S2002219170800.L1A_MLAC,4860,29,29.7,0.0543,1
2002,08,21,17,30,00,43.691,-68.053,6527,16.75,170,0.4084,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3626,0.4444,-999,-999,0.5446,0.4757,-999,-999,-999,0.356,-999,-999,-999,-999,-999,-999,-999,0.036,-999,-999,110.5,124,-999,-999,142,136,-999,-999,-999,134,-999,-999,-999,-999,-999,-999,-999,112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.007176,0.006869,0.005519,0.005125,0.00482,0.004212,0.003765,0.003577,0.003413,0.003107,0.003034,0.002973,0.002902,0.002843,0.002619,0.002343,0.002285,0.001984,0.001955,0.001876,-999,-999,16419,s020821w,0.00219,0.00284,0.00337,0.003,0.00221,0.00021,S2002233170217.L1A_MLAC,-1200,32.6,21.9,0.0357,1
2002,09,05,16,00,00,43.718,-67.568,6528,15.06,233,1.0453,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3275,0.3789,-999,-999,0.4613,0.4371,-999,-999,-999,0.3861,-999,-999,-999,-999,-999,-999,-999,0.0614,-999,-999,106,119,-999,-999,138.5,132,-999,-999,-999,130,-999,-999,-999,-999,-999,-999,-999,107,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.008073,0.007778,0.006475,0.006093,0.005797,0.005202,0.004762,0.004576,0.004414,0.004107,0.004034,0.003972,0.003901,0.00384,0.003613,0.003327,0.003267,0.00295,0.002918,0.002833,16.72,-999,147491,s020905w,0.00171,0.00225,0.00281,0.00283,0.00249,0.00038,S2002248172955.L1A_MLAC,6000,40.2,48.2,0.071,1
